Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCM18,1161.2612391554317,OUT013
FDS22,670.0280480165551,OUT035
NCH18,3897.9606463859113,OUT017
FDC23,2887.738222194513,OUT013
FDY46,3053.5811865157098,OUT013
NCU06,3795.572448082258,OUT046
FDX57,1540.7503262989962,OUT045
FDX36,5864.176850714227,OUT027
FDL16,737.562120714347,OUT045
FDT16,571.2170617797051,OUT010
FDN16,1578.1423978877033,OUT018
FDC03,3057.382951292783,OUT046
DRF60,3888.625929684253,OUT013
FDS27,5728.633318893037,OUT027
FDP33,571.6359563350048,OUT010
FDJ36,1570.8287897487985,OUT018
NCR42,712.9018360789804,OUT013
FDV14,1433.0107985022398,OUT017
NCP42,3054.3485707217083,OUT035
FDB50,2021.632429077843,OUT027
NCC30,4477.749701696562,OUT027
FDA23,1573.3605133079482,OUT018
FDW16,1502.8151764573443,OUT017
FDQ52,572.2417057501223,OUT010
FDB58,2206.7189359435597,OUT049
NCP29,1070.0039826125435,OUT049
NCM05,4081.7801685596764,OUT045
FDO25,3661.0356239358166,OUT013
NCM54,2022.29323374156,OUT046
NCL54,2848.793652425126,OUT046
FDL39,446.7957028261599,OUT010
FDF53,2981.484371878878,OUT018
NCQ42,2022.29323374156,OUT035
FDF58,1202.5829018683764,OUT013
FDZ04,1062.1415395748095,OUT035
FDE26,292.5525939114017,OUT019
FDS60,2961.3793512187376,OUT017
FDV58,3060.0714809982587,OUT017
FDM04,766.29607641087,OUT045
FDE08,2478.682980510478,OUT035
NCB43,3053.5811865157098,OUT049
FDU11,272.75164032830185,OUT010
FDF22,566.7467014807829,OUT019
FDE24,2053.007636644722,OUT013
DRJ49,2027.959782068436,OUT046
NCQ53,3858.476709668603,OUT035
NCL41,712.9018360789804,OUT013
FDR22,1685.0013099275604,OUT013
FDH04,1521.6143503020953,OUT035
DRH15,671.2773831199133,OUT045
FDY40,740.2890316511856,OUT049
NCI17,1538.5541484358882,OUT035
NCC18,2844.9918876480533,OUT013
FDY28,5858.29363547052,OUT027
FDB45,2864.6298194363626,OUT027
NCL30,2016.2063899935733,OUT018
FDM10,3679.3353503451904,OUT017
FDH22,3024.3511933790137,OUT027
NCZ53,3057.382951292783,OUT017
NCI18,3743.7652888184284,OUT013
FDH14,3041.0078431458683,OUT027
FDR36,931.6212371070089,OUT027
FDW01,2482.4448652118217,OUT045
FDK02,2974.6335305179323,OUT027
FDJ02,2478.682980510478,OUT018
FDU55,4060.0426301139405,OUT013
NCV18,2441.271121550871,OUT027
FDH14,2033.6819907405902,OUT018
FDZ37,1469.265951643708,OUT045
FDX49,3783.784979536138,OUT049
NCD43,1578.1423978877033,OUT046
FDZ07,1162.4169866658967,OUT013
FDK43,2016.2063899935733,OUT035
FDR32,3601.2234780936315,OUT018
FDT39,2482.4448652118217,OUT013
NCV54,2002.6340613584555,OUT017
FDF38,662.9226630629278,OUT018
FDV60,3060.0714809982587,OUT046
FDH44,4001.7452857905173,OUT027
FDS21,1075.1820675811703,OUT046
NCL41,667.0241257719051,OUT045
FDM46,1533.5425578154452,OUT017
FDU27,740.0522901988311,OUT045
NCJ54,3829.0786277846437,OUT017
DRG51,2590.533383837945,OUT018
NCA29,389.3270532487011,OUT019
FDR47,3053.5811865157098,OUT045
NCL19,3041.0078431458683,OUT027
DRG01,1213.0541372564753,OUT049
FDG10,973.2525292939735,OUT046
NCV05,2494.6275198166763,OUT049
NCH18,572.3557694939454,OUT019
FDV14,1454.2269715493273,OUT018
DRJ23,3053.5811865157098,OUT035
DRJ11,3057.382951292783,OUT046
FDZ03,3057.382951292783,OUT017
FDI27,131.7525156513408,OUT010
FDJ14,1395.0279574839487,OUT018
FDU32,2005.32294730915,OUT017
FDD47,4286.670599913176,OUT027
DRF36,3057.382951292783,OUT035
FDM21,4057.5755083824624,OUT046
FDV10,664.5313403672492,OUT018
FDH60,3051.151178254651,OUT018
FDX47,375.60220023247655,OUT010
FDT19,417.55969933827095,OUT019
FDO11,4014.7048499534326,OUT045
FDH24,4172.086087518674,OUT027
FDL02,1587.9574470752402,OUT018
FDB02,2848.793652425126,OUT049
FDA43,3057.382951292783,OUT046
FDG52,737.562120714347,OUT045
DRC12,3053.5811865157098,OUT013
FDY37,2053.007636644722,OUT018
NCU18,2053.007636644722,OUT045
FDU09,930.866153684674,OUT035
DRJ25,993.1607660906915,OUT027
DRE12,1925.3139853518744,OUT018
DRL47,2016.2063899935733,OUT017
DRK01,1538.5541484358882,OUT046
FDC22,499.40904318524156,OUT019
FDG44,968.9860123080189,OUT013
FDW04,2024.961051719752,OUT035
FDK09,3781.352327707698,OUT049
NCN43,2010.4524505847776,OUT035
FDG04,3054.3485707217083,OUT049
FDH32,224.64903601182132,OUT010
DRI47,2478.682980510478,OUT017
DRE15,1310.5822602011528,OUT013
FDY11,1081.6051846642717,OUT035
FDO60,685.7416065770104,OUT049
FDQ20,662.9226630629278,OUT018
FDO57,4222.460032397805,OUT027
FDT14,276.9067970886019,OUT019
FDA57,671.1349806470887,OUT049
DRN35,659.0477354797873,OUT017
FDJ03,742.845729345662,OUT046
FDX28,1568.4699929017236,OUT017
DRE25,1509.814397044887,OUT045
FDR09,4057.987438153551,OUT046
FDB23,3801.067155292727,OUT035
FDO08,2563.8605667554757,OUT045
FDQ23,1568.4699929017236,OUT049
FDW04,2024.961051719752,OUT013
DRK13,552.1251550975346,OUT010
NCL17,3041.0078431458683,OUT027
FDY21,3057.382951292783,OUT035
FDJ38,5201.278259924213,OUT027
FDA37,282.5371459802668,OUT019
FDV43,730.1530420525887,OUT013
FDL36,1521.6143503020953,OUT046
FDD53,669.6687058155918,OUT045
FDZ19,424.48054215567754,OUT010
FDV21,2016.2063899935733,OUT045
NCL54,2846.3636441640674,OUT018
DRI47,3982.7400883304854,OUT027
DRG03,2505.0117201777525,OUT049
FDG21,2480.8332094205225,OUT013
FDW03,1578.1423978877033,OUT018
NCI55,2010.4524505847776,OUT046
DRC36,419.40451124906195,OUT019
FDH22,2022.29323374156,OUT017
FDV20,2022.29323374156,OUT045
NCU41,5642.436383660303,OUT027
FDN46,2864.6298194363626,OUT027
FDK50,2563.8605667554757,OUT045
NCA05,4001.7452857905173,OUT027
DRH01,2844.603184660514,OUT018
FDT08,2480.8332094205225,OUT018
FDM08,3587.9555301091855,OUT018
FDZ07,1011.5529357953477,OUT035
FDS22,727.5790019539653,OUT017
FDV35,4093.5678108343836,OUT027
FDI28,160.4590866279772,OUT010
FDW58,2899.1395366003685,OUT027
FDT52,3905.506192656543,OUT045
FDY34,2565.9664478793343,OUT046
FDR10,2555.7017287478816,OUT046
FDK57,2005.32294730915,OUT017
FDR02,2938.022095403796,OUT027
FDX49,3791.3513120828716,OUT046
FDQ20,671.9381887540198,OUT046
DRK23,4012.2259004241046,OUT045
NCW06,3057.382951292783,OUT046
FDR31,2478.682980510478,OUT017
NCE43,2700.660899669052,OUT013
DRO59,2006.8458093748495,OUT027
FDN09,3902.5007160876103,OUT049
FDR11,2561.0293254310477,OUT046
FDO57,2563.8605667554757,OUT013
NCX18,3060.8388652042568,OUT017
FDB05,3775.664441004584,OUT018
FDQ08,1030.8216080969642,OUT018
NCG43,1533.5425578154452,OUT035
FDJ56,1573.6938994312075,OUT013
FDA13,131.7525156513408,OUT010
FDO56,1947.7485062816797,OUT017
FDB37,3679.861949327922,OUT018
FDZ02,1545.698502293947,OUT018
FDQ24,4008.390761501331,OUT046
FDM16,1275.1880838488914,OUT013
FDU35,1543.1269453370085,OUT049
FDT35,2698.900440165499,OUT035
NCX30,3895.823634958256,OUT049
FDG04,3054.3485707217083,OUT017
FDI12,1433.0107985022398,OUT035
FDE35,1006.5558403016315,OUT035
NCP14,2872.6860232036433,OUT027
NCY53,1677.8226598731533,OUT045
FDP49,930.866153684674,OUT017
FDQ04,662.5008927984703,OUT017
FDM39,2957.656068662257,OUT035
FDO58,383.30464542681415,OUT019
FDC56,1989.0842210924936,OUT017
NCQ54,2651.1767382643734,OUT046
FDV10,930.8211370776838,OUT027
NCK17,671.9381887540198,OUT046
NCF55,927.3679797590008,OUT027
FDV33,4064.954231471709,OUT013
NCH29,231.40791355516464,OUT019
FDA37,3019.490533242882,OUT027
FDH46,1576.0526962782824,OUT018
FDS25,1685.0013099275604,OUT035
FDH04,2631.376213568838,OUT027
FDX52,3057.382951292783,OUT046
NCD42,659.0477354797873,OUT017
FDW47,2010.4524505847776,OUT017
FDL25,2784.7366332915426,OUT027
NCJ06,273.0902343939088,OUT010
FDY09,2848.793652425126,OUT013
FDS40,669.293608710333,OUT046
FDH41,3682.1150086525804,OUT017
FDG38,1422.282737658404,OUT035
FDU03,4887.990217443035,OUT027
FDV20,2022.29323374156,OUT046
DRB13,3054.3485707217083,OUT045
NCQ30,2005.32294730915,OUT013
NCH06,3874.8255693058036,OUT013
FDU50,1832.3154565025702,OUT018
NCO42,363.29003210973707,OUT019
FDW09,1348.9354941271574,OUT018
FDH04,1540.5420029612806,OUT013
FDC21,1587.9574470752402,OUT045
FDL21,671.1349806470887,OUT049
FDM46,223.82759454663562,OUT010
FDT22,133.61959976971536,OUT019
FDB28,3069.6692244833457,OUT035
FDI12,1475.0588725387745,OUT018
FDA28,2016.2063899935733,OUT045
FDF59,2022.29323374156,OUT013
FDM45,3019.490533242882,OUT027
FDQ56,1383.8658303387058,OUT017
FDR46,2478.682980510478,OUT049
FDT01,3674.7696358486774,OUT013
FDD16,1555.5064593827271,OUT027
NCU30,384.64195524109067,OUT010
FDM40,355.131257726266,OUT010
FDI56,1528.384815264529,OUT035
NCS30,2022.29323374156,OUT013
FDU08,1543.1269453370085,OUT017
FDX51,5728.633318893037,OUT027
FDA43,3063.8732457753317,OUT045
FDX59,131.7525156513408,OUT010
FDC37,1583.1295901968545,OUT018
FDP58,3691.998012559098,OUT013
NCY42,2053.007636644722,OUT035
FDF21,3054.9529430317243,OUT018
FDU10,930.0125598026875,OUT027
DRL47,2016.2063899935733,OUT018
FDA58,3633.5443297445413,OUT018
FDJ22,3053.5811865157098,OUT049
FDK50,2555.7017287478816,OUT046
FDO38,1306.680623251789,OUT035
DRF60,3912.7961199584283,OUT035
NCZ42,571.2170617797051,OUT019
FDD35,1977.8635383919836,OUT049
FDL25,1528.384815264529,OUT045
FDJ16,1038.544488966745,OUT013
DRK59,3842.0148948508768,OUT049
FDI50,3806.2789839319,OUT046
NCB19,1445.7738572627609,OUT045
DRI37,1001.3892808723604,OUT035
FDA14,4001.7452857905173,OUT027
FDC08,3598.4438197862414,OUT018
FDS45,1578.1423978877033,OUT046
FDI21,1070.0039826125435,OUT049
DRJ47,2844.9918876480533,OUT035
DRE37,5192.840976145172,OUT027
FDT55,2548.873337994351,OUT018
NCG42,3024.3511933790137,OUT027
FDA31,2848.793652425126,OUT049
NCW42,3751.5778260154593,OUT046
FDF50,3057.382951292783,OUT017
FDK56,3057.382951292783,OUT049
FDX10,666.574890697872,OUT035
NCK07,4222.460032397805,OUT027
FDZ49,3755.156936625012,OUT017
FDR33,1595.426006164385,OUT013
FDO44,1685.0013099275604,OUT018
FDA20,3057.382951292783,OUT046
NCL30,2022.29323374156,OUT045
FDI05,147.36424305044935,OUT019
FDQ12,3587.6338396990295,OUT018
FDH47,1538.5541484358882,OUT017
FDH34,3054.9529430317243,OUT018
FDF29,2027.959782068436,OUT046
FDG40,660.2780830192412,OUT018
NCE18,4026.4590362099034,OUT017
FDP21,497.90307282077737,OUT010
FDY50,1536.6025865976608,OUT013
FDB36,2024.961051719752,OUT049
NCZ29,2022.29323374156,OUT049
FDU20,1980.823813571092,OUT018
FDO56,1947.7485062816797,OUT013
FDW31,3063.8732457753317,OUT049
DRH59,1310.5822602011528,OUT013
NCB30,3063.8732457753317,OUT017
FDK43,3024.3511933790137,OUT027
FDW43,3816.936610947045,OUT045
NCL19,2050.3616076746025,OUT017
FDJ27,1565.820023746087,OUT046
FDC45,2726.533080915403,OUT046
FDY40,756.9268211434556,OUT035
NCM41,1521.6143503020953,OUT035
NCK18,384.28682762542746,OUT019
FDP37,2024.961051719752,OUT049
FDA27,5864.176850714227,OUT027
NCX30,3915.956102077171,OUT035
FDR09,4030.392344735943,OUT017
FDG08,4423.456245885029,OUT027
NCU30,2565.9664478793343,OUT013
FDB16,1453.9634743715164,OUT017
FDM16,1093.8498913258409,OUT017
FDC48,1499.6905705903614,OUT013
NCF18,3053.5811865157098,OUT046
FDU46,1464.5212544127,OUT018
FDH41,3471.075602735141,OUT018
NCN42,364.5458481142034,OUT010
FDU49,1461.826328629387,OUT046
FDB20,2021.632429077843,OUT027
FDG50,211.41805165540177,OUT019
FDW20,2010.4524505847776,OUT045
NCO55,1595.426006164385,OUT049
FDX48,2505.0117201777525,OUT046
FDU48,2027.959782068436,OUT046
FDR48,364.3734012973211,OUT019
FDK27,2013.442707182171,OUT013
FDT35,2600.5583766120035,OUT013
FDN12,1627.1066742403764,OUT049
NCE31,131.7525156513408,OUT019
FDL21,661.6923155234741,OUT017
FDV56,1587.9574470752402,OUT017
FDR16,3696.389449658186,OUT017
NCP41,1595.426006164385,OUT049
FDJ27,1573.6938994312075,OUT013
FDA07,2013.442707182171,OUT017
FDK55,1479.599657416722,OUT049
FDM33,3750.804864047686,OUT049
FDY46,3053.5811865157098,OUT046
FDD36,1947.7485062816797,OUT046
FDB12,2853.384288082767,OUT027
FDF28,281.54678768007835,OUT019
NCE07,298.53527499266323,OUT019
FDW50,4230.412426383746,OUT027
NCW18,3879.2102538295444,OUT017
NCJ17,198.22912201002117,OUT019
DRZ24,274.0805926940973,OUT010
FDS07,1939.5790759714855,OUT035
NCW05,253.82548522931643,OUT010
FDZ22,1402.6132274886445,OUT018
FDK02,1947.7485062816797,OUT046
FDZ45,5734.086273199751,OUT027
FDL25,1502.8151764573443,OUT046
FDS08,2848.793652425126,OUT045
NCZ42,5864.176850714227,OUT027
FDX57,1538.5541484358882,OUT035
FDF21,3057.382951292783,OUT046
FDJ56,1545.8880311577411,OUT018
FDX10,712.9018360789804,OUT013
DRG48,2476.592298824298,OUT035
DRN37,2650.7648266510737,OUT046
NCY41,660.2780830192412,OUT018
FDN28,1578.1423978877033,OUT045
FDE34,3022.319539624982,OUT045
FDR10,2563.8605667554757,OUT045
FDC32,1528.384815264529,OUT017
DRG13,2565.9664478793343,OUT046
FDP59,1578.1423978877033,OUT049
NCT53,385.9407280206329,OUT010
FDL57,5864.176850714227,OUT027
FDN32,471.73219304422133,OUT010
FDK09,3579.043547421213,OUT018
FDA52,425.6646189480588,OUT010
FDC57,3053.5811865157098,OUT049
FDI09,3901.4261693732233,OUT035
NCB07,3060.0714809982587,OUT046
FDP26,1578.1423978877033,OUT035
FDP40,2955.630810831848,OUT027
FDL15,2482.4448652118217,OUT013
FDV07,1695.0831539854846,OUT046
FDS03,1062.1415395748095,OUT017
FDE50,3050.546805944635,OUT049
FDQ15,1311.155982249896,OUT017
FDQ33,363.92460495728375,OUT010
FDT22,1038.544488966745,OUT013
DRO35,1947.7485062816797,OUT035
FDJ41,4068.856231762329,OUT049
FDQ27,1578.1423978877033,OUT035
FDC26,1777.5186276917264,OUT017
NCF43,3072.6029172975577,OUT027
NCR50,2500.641895654847,OUT035
FDE39,1997.917754762618,OUT018
FDN49,930.0125598026875,OUT027
DRG11,1587.9574470752402,OUT035
NCA18,1947.7485062816797,OUT049
FDM36,2846.3636441640674,OUT018
FDW32,1433.0107985022398,OUT017
NCQ18,237.7675406833522,OUT010
FDX14,1746.6350054800125,OUT027
FDD46,2487.398354044549,OUT017
FDI34,571.5068584210221,OUT019
NCJ17,1430.336290312093,OUT035
FDB52,4042.015672254699,OUT035
FDV55,2447.189194743234,OUT018
FDC57,3053.5811865157098,OUT046
FDB29,1939.5790759714855,OUT046
NCO43,1565.820023746087,OUT035
FDG44,874.5898014971874,OUT045
FDJ34,2016.2063899935733,OUT045
FDH40,1382.7661648376543,OUT049
NCD07,2955.630810831848,OUT027
FDB41,728.6641814228454,OUT017
FDH47,1545.698502293947,OUT018
DRK37,3057.382951292783,OUT035
FDM25,421.846207546544,OUT019
NCX06,3052.5881112181546,OUT045
NCS05,2027.959782068436,OUT017
FDS39,2053.007636644722,OUT045
FDC47,5864.176850714227,OUT027
FDG20,2877.120244605999,OUT013
DRL23,1585.5804456821693,OUT017
FDY33,2548.873337994351,OUT013
NCH18,3897.480652040829,OUT045
FDX47,2505.0117201777525,OUT035
NCB06,2550.622520811691,OUT045
FDP36,741.518565030328,OUT049
FDW44,2846.3636441640674,OUT018
NCU41,3051.151178254651,OUT018
NCS17,1538.5541484358882,OUT046
FDD46,2505.0117201777525,OUT035
FDE45,2877.120244605999,OUT017
FDI09,3896.3132749310316,OUT017
NCJ54,571.2170617797051,OUT010
NCA29,2846.3636441640674,OUT018
NCN41,3019.490533242882,OUT027
FDY34,2565.9664478793343,OUT035
NCG55,1947.7485062816797,OUT035
DRM49,686.5448146839415,OUT046
NCB42,1939.5790759714855,OUT049
FDE58,1947.7485062816797,OUT045
DRJ25,793.9006842535983,OUT013
FDS47,199.61380834707347,OUT010
FDY21,3069.6692244833457,OUT049
NCI54,1692.350197049459,OUT013
FDO24,2548.873337994351,OUT017
FDY43,2700.660899669052,OUT035
FDF35,1587.9574470752402,OUT018
NCP29,136.8286624733453,OUT019
FDN28,2853.384288082767,OUT027
FDJ50,786.891353106816,OUT018
FDQ14,4012.911494465412,OUT027
FDC37,1587.9574470752402,OUT035
FDN08,1977.8635383919836,OUT046
FDD04,2053.007636644722,OUT035
FDW34,3677.4720564638696,OUT018
FDP04,1062.1415395748095,OUT017
NCG07,3057.382951292783,OUT017
NCN14,3051.151178254651,OUT018
FDJ16,930.866153684674,OUT045
NCM42,1595.426006164385,OUT045
NCF19,741.518565030328,OUT046
FDY21,3061.443237514273,OUT018
FDY19,1947.7485062816797,OUT035
FDV09,2480.8332094205225,OUT045
FDA28,2016.2063899935733,OUT013
FDC38,2030.9886228845714,OUT018
FDL28,3832.2550177768467,OUT045
NCH43,3691.048914168336,OUT049
NCN53,667.0241257719051,OUT045
NCW05,1590.272101331707,OUT017
NCO30,3048.116797683576,OUT018
FDT04,131.7525156513408,OUT019
FDB27,3054.9529430317243,OUT018
NCK07,2607.4855154698234,OUT013
NCA53,786.9956185475957,OUT013
FDB33,2555.7017287478816,OUT018
FDU37,1306.680623251789,OUT017
FDR13,1939.5790759714855,OUT035
FDE45,2877.120244605999,OUT049
FDV37,3057.382951292783,OUT017
FDX44,221.96313574654624,OUT019
NCL06,4079.099925945925,OUT017
FDJ28,3057.382951292783,OUT045
FDX55,3713.702905103519,OUT049
NCK17,662.9226630629278,OUT018
FDH52,1030.500611636685,OUT035
FDN13,2853.384288082767,OUT027
FDK44,2844.603184660514,OUT018
FDU16,1404.1111816427888,OUT046
FDZ07,1001.3892808723604,OUT017
NCN06,4230.412426383746,OUT027
FDH02,217.95507179863995,OUT010
NCW18,3851.268179347034,OUT045
FDH57,2024.961051719752,OUT013
FDV35,2505.0117201777525,OUT045
NCU29,2473.986954258937,OUT013
NCP02,977.8526941589375,OUT046
FDN44,2558.4420705033954,OUT013
FDX03,675.8349746731546,OUT018
FDR11,386.08113430544506,OUT010
FDA36,3054.3485707217083,OUT046
FDP58,5864.176850714227,OUT027
FDH31,1538.5541484358882,OUT045
FDH34,3057.382951292783,OUT035
FDS13,4075.6225281103007,OUT035
FDT01,3468.9957435338897,OUT018
FDY09,2848.793652425126,OUT049
FDV33,5864.176850714227,OUT027
NCW29,276.7923344122146,OUT010
NCN17,1568.4699929017236,OUT045
FDX01,1947.7485062816797,OUT046
FDL03,3053.5811865157098,OUT049
DRL59,934.8582792660466,OUT049
DRM11,5864.176850714227,OUT027
FDA43,3063.8732457753317,OUT049
FDZ56,390.7967396770341,OUT010
FDI44,1335.769029378808,OUT018
FDB50,1453.9382854189162,OUT013
FDU15,131.7525156513408,OUT019
NCJ19,132.07799922996983,OUT019
FDD48,1939.5790759714855,OUT013
NCW42,3766.0804650376294,OUT035
FDL24,2848.793652425126,OUT017
NCB30,3063.8732457753317,OUT013
FDK25,2700.660899669052,OUT013
FDW28,3053.5811865157098,OUT049
FDD47,2848.793652425126,OUT017
FDK16,230.63207301607457,OUT019
FDW37,1524.2859409591308,OUT046
FDA48,3760.269831067203,OUT035
FDA14,2478.682980510478,OUT017
FDV15,1573.6938994312075,OUT013
FDN22,4000.4707615639622,OUT049
NCD55,669.6687058155918,OUT045
FDY43,2666.0880623663315,OUT013
NCU05,1319.8470880001382,OUT017
FDF10,2478.682980510478,OUT035
FDR39,3051.151178254651,OUT018
FDG40,712.9018360789804,OUT013
FDZ28,283.25040253087076,OUT019
FDE02,1533.5425578154452,OUT045
FDU60,2698.900440165499,OUT049
FDM21,4017.845481980524,OUT013
FDV52,278.0805864964293,OUT019
NCW06,3057.382951292783,OUT013
FDX36,3779.6265545643505,OUT035
FDT35,4255.712249340232,OUT027
NCL19,282.428903904291,OUT010
NCD31,2565.9664478793343,OUT046
FDE53,258.8341713735518,OUT019
FDW58,250.7901252553637,OUT019
DRF48,3057.382951292783,OUT046
FDW57,2848.793652425126,OUT035
DRH13,1585.5804456821693,OUT017
FDT33,2666.0880623663315,OUT013
DRK47,5864.176850714227,OUT027
FDY22,307.62816506551866,OUT010
FDC35,565.349770614178,OUT019
FDO03,3788.337548658693,OUT013
FDF24,1358.1452179287458,OUT045
FDF56,2986.137305323509,OUT018
FDD28,1038.544488966745,OUT013
FDG53,3041.0078431458683,OUT027
FDO27,233.76587889133035,OUT019
NCF54,2842.5618793869944,OUT018
FDC20,1214.3149678224029,OUT027
FDU10,671.9381887540198,OUT046
DRA24,2563.8605667554757,OUT018
FDA02,365.62726267153863,OUT010
FDG10,930.866153684674,OUT017
FDW39,428.3719743556055,OUT010
FDP04,142.19369362412775,OUT019
NCM55,3057.382951292783,OUT013
FDG47,4081.7801685596764,OUT045
NCU41,3053.5811865157098,OUT017
NCK31,781.435181773116,OUT017
FDZ46,1595.426006164385,OUT045
FDU13,4007.26594252728,OUT027
NCF19,740.0522901988311,OUT045
NCJ43,2848.793652425126,OUT013
NCJ05,2505.0117201777525,OUT045
FDS04,3034.310437195024,OUT027
FDX28,240.56126805749744,OUT010
FDB41,991.7899820172745,OUT027
FDG53,2053.007636644722,OUT046
FDL15,372.1598738756036,OUT010
FDQ08,1024.5652430515497,OUT049
DRN36,1545.3582135394834,OUT013
FDI46,3988.055710149929,OUT013
FDG16,5864.176850714227,OUT027
FDV32,1202.5829018683764,OUT013
FDF44,276.8408651985855,OUT010
FDK04,947.4050683467585,OUT018
NCA41,3055.6224917892305,OUT013
FDD51,672.1485337265979,OUT017
NCZ53,3057.382951292783,OUT045
FDP01,4012.911494465412,OUT027
FDY25,3022.319539624982,OUT049
FDB17,2977.3466738944194,OUT018
NCV54,1989.0842210924936,OUT018
FDJ32,1060.7533075210067,OUT017
FDA37,2016.2063899935733,OUT049
FDG35,2841.9575070769774,OUT035
NCM05,3859.338921154276,OUT018
FDG45,3670.7031751878226,OUT046
FDH28,715.5464161226671,OUT013
NCE18,3991.692184689202,OUT049
FDH38,1947.7485062816797,OUT045
FDR56,3069.6692244833457,OUT013
FDH17,2816.4765551000387,OUT027
FDD39,3697.0432885162404,OUT049
FDB41,740.2890316511856,OUT049
NCR53,3767.5565673706215,OUT046
FDX46,930.866153684674,OUT017
FDV28,668.4904006034019,OUT049
FDA08,2567.3285280082678,OUT018
FDH45,662.5008927984703,OUT017
NCS38,272.0500239439105,OUT010
FDD40,508.5315890451329,OUT010
DRM59,2500.641895654847,OUT035
NCJ43,2846.3636441640674,OUT018
NCN29,788.225151926738,OUT013
NCC19,3057.382951292783,OUT045
FDR56,3063.8732457753317,OUT035
FDZ43,3879.7808367503544,OUT049
FDJ32,133.61959976971536,OUT010
DRH03,1524.2859409591308,OUT017
NCZ54,2563.8605667554757,OUT035
FDE26,2478.682980510478,OUT017
FDS03,1062.1415395748095,OUT045
DRZ24,279.2969276148534,OUT019
FDO48,5864.176850714227,OUT027
FDW39,2848.793652425126,OUT049
NCK05,1050.6061152359132,OUT049
NCK30,4017.6364827835873,OUT017
FDT27,3626.3942801131943,OUT018
FDS08,425.28743485428464,OUT019
NCJ19,937.2450391845441,OUT049
FDC58,671.2773831199133,OUT045
DRE37,3057.382951292783,OUT013
FDW02,2019.2282166035936,OUT035
FDJ02,367.79562235331554,OUT010
FDX09,2871.2283440260403,OUT045
FDT31,492.9011780557493,OUT010
FDI24,2877.120244605999,OUT049
FDY09,2848.793652425126,OUT045
FDV28,667.0241257719051,OUT045
DRM47,3057.382951292783,OUT049
FDT52,571.2170617797051,OUT019
FDI48,880.4850812846571,OUT018
FDY55,4048.969340279887,OUT017
FDU48,2027.959782068436,OUT013
FDN25,930.866153684674,OUT045
FDP20,2022.29323374156,OUT049
FDJ15,3057.382951292783,OUT013
FDD04,2033.6819907405902,OUT018
FDY58,3810.075087104428,OUT045
FDR37,3054.9529430317243,OUT018
FDF44,2024.961051719752,OUT013
FDD32,1381.2826072997902,OUT045
FDR57,2506.684793263474,OUT017
DRG39,1210.7396723286975,OUT027
FDX15,2550.622520811691,OUT017
DRN37,2569.758536269326,OUT045
FDW40,3041.0078431458683,OUT027
FDB32,1533.5425578154452,OUT049
FDM40,2166.435935869353,OUT018
FDE39,2985.72948719341,OUT027
DRH49,1381.2826072997902,OUT017
FDT46,741.518565030328,OUT049
NCF06,4057.9598170533036,OUT035
FDP07,3053.5811865157098,OUT017
FDC04,3871.2714826165306,OUT013
FDZ32,1578.1423978877033,OUT017
FDD50,2726.533080915403,OUT045
FDU56,3055.6224917892305,OUT017
FDV34,1081.6051846642717,OUT017
NCY41,712.9018360789804,OUT013
NCK18,2569.758536269326,OUT046
DRH25,844.9363498240144,OUT049
FDT57,3885.7547324138477,OUT046
FDV56,1585.5804456821693,OUT018
FDV12,1538.5541484358882,OUT045
FDN52,1456.3114753888356,OUT017
FDX38,738.8227568196888,OUT035
FDE47,2010.4524505847776,OUT018
NCO07,3662.4993313794303,OUT013
FDV09,4007.26594252728,OUT027
FDZ23,476.64993485005454,OUT019
DRH51,1472.7108715214556,OUT018
NCY54,2848.793652425126,OUT045
DRG49,3878.903350553928,OUT013
NCC19,3057.382951292783,OUT049
NCV53,3924.248824740818,OUT045
FDZ47,246.23475184758124,OUT019
NCO26,1927.7983901128232,OUT018
NCP02,1018.1863575516795,OUT045
NCW30,3868.9801033042836,OUT018
NCN55,3902.5376553970814,OUT046
FDB20,154.11143457955552,OUT010
DRL11,2522.9063270539145,OUT013
DRD60,3045.3364324126806,OUT045
FDW14,201.13739082100147,OUT010
FDL27,145.46828904826558,OUT010
FDU09,947.4050683467585,OUT018
DRH36,1555.5064593827271,OUT027
FDP34,4088.0166021004684,OUT027
FDE04,2870.2840992578504,OUT017
FDZ57,3024.3511933790137,OUT027
FDF02,242.31717572982095,OUT010
FDG28,3925.2534715005213,OUT045
NCI31,669.293608710333,OUT046
FDT43,805.0996828713628,OUT013
FDU20,2010.4524505847776,OUT046
FDD53,717.1550934269885,OUT013
FDW15,2480.8332094205225,OUT045
NCT53,2563.8605667554757,OUT045
NCG55,2962.143250883777,OUT027
FDD48,1934.874082289215,OUT035
FDG47,4061.6477014407615,OUT049
FDI21,1062.1415395748095,OUT017
FDT27,3806.8986971122254,OUT017
DRO35,1947.7485062816797,OUT013
FDD33,3800.7410566628505,OUT017
FDC04,3897.480652040829,OUT035
FDY34,2565.9664478793343,OUT013
DRJ49,2022.29323374156,OUT049
FDE05,2449.519574147492,OUT049
FDU31,3715.495626089298,OUT017
NCN19,5192.840976145172,OUT027
FDK56,5177.780991883925,OUT027
FDK58,1578.1423978877033,OUT017
NCJ42,1578.1423978877033,OUT035
FDZ34,5642.436383660303,OUT027
